prestamo_id,fecha_pago,monto_pagado
P034537,2022-07-17,54753
P013956,2022-12-19,90512
P009974,2022-09-02,63307
P030799,2022-06-28,82702
P011592,2022-02-11,57573
P046866,2022-09-14,41229
P027116,2022-05-13,110991
P012902,2022-02-04,5640
P000630,2022-12-23,71532
P029260,2022-08-19,50766
P034762,2022-08-30,21733
P044268,2022-08-02,34444
P037754,2023-01-25,95462
P033555,2022-04-15,78988
P025707,2022-06-13,115986
P023711,2022-07-11,113672
P037585,2022-05-27,58428
P031373,2022-04-10,46638
P015893,2022-03-31,7579
P013623,2022-08-25,119345
P008280,2022-08-11,105864
P001368,2022-10-26,40232
P000224,2022-04-30,74379
P023185,2022-09-02,42974
P041962,2022-02-18,91124
P000496,2022-10-07,75728
P038076,2023-02-22,71297
P000136,2022-10-06,12343
P027256,2022-10-01,40696
P014374,2022-05-06,40535
P012581,2023-01-03,72622
P001874,2022-06-14,11140
P016131,2023-02-12,98440
P015106,2023-03-01,95390
P012542,2023-01-24,41882
P012954,2022-06-29,75142
P032550,2023-03-06,25524
P018591,2022-04-22,59544
P020597,2022-02-02,59955
P038608,2022-08-23,34465
P038857,2022-08-16,65605
P021257,2022-09-25,68351
P026114,2022-06-13,109994
P017695,2022-07-21,98135
P044954,2022-05-15,56216
P004604,2022-07-17,33583
P008229,2023-01-09,93479
P012029,2023-02-24,35556
P006211,2022-05-06,51905
P015860,2022-12-02,86262
P035253,2022-11-01,47402
P022717,2022-03-15,63359
P009988,2022-05-18,35921
P017108,2022-04-28,104663
P036168,2022-09-14,44960
P023605,2022-10-06,111891
P019615,2022-02-12,107724
P032642,2022-05-05,15747
P042502,2023-01-16,84847
P040865,2022-05-26,118847
P036242,2022-06-27,44967
P025972,2022-07-18,64539
P035887,2022-10-09,22071
P048201,2022-10-13,87040
P035666,2023-02-18,113214
P031375,2022-08-14,8269
P036024,2022-11-27,105028
P006200,2023-02-22,69076
P008228,2023-02-22,119444
P013519,2022-10-09,51139
P042436,2022-07-15,21203
P006067,2022-04-09,58944
P007666,2022-06-15,32358
P016143,2022-09-11,6479
P025729,2023-02-04,27318
P009467,2023-03-01,97031
P016877,2022-09-11,109821
P026470,2022-12-18,116381
P030541,2022-11-07,12301
P009888,2022-07-14,21338
P032143,2022-02-09,74012
P032663,2022-08-16,67225
P005390,2022-06-22,96044
P002200,2022-06-30,84229
P040908,2023-02-04,112267
P007634,2022-11-10,25351
P048314,2022-02-19,63812
P046123,2022-09-06,88236
P008369,2022-12-17,68768
P003225,2022-10-27,31752
P044015,2022-12-21,91820
P047108,2022-12-02,106767
P045591,2022-06-10,111652
P008097,2022-08-15,108230
P002751,2022-02-07,18290
P016566,2022-12-08,90519
P038022,2022-07-07,18122
P023939,2022-10-06,82715
P031719,2023-01-29,9361
P008811,2022-06-25,113213
P002131,2022-10-01,44254
P035649,2022-04-12,116163
P022942,2022-06-01,62324
P033003,2022-02-11,89518
P028475,2022-02-08,71151
P027450,2022-09-06,32986
P041924,2022-12-30,101492
P029489,2023-01-23,23916
P042717,2022-02-23,75580
P008382,2022-07-27,19223
P021019,2022-12-15,35767
P013186,2022-08-01,74963
P039273,2022-03-04,41243
P015203,2022-04-29,60720
P046630,2022-08-17,62083
P027110,2023-03-05,8643
P040894,2022-06-02,94863
P043778,2022-09-15,84276
P039633,2022-11-03,64319
P018297,2023-02-02,78655
P011221,2023-01-20,18527
P000019,2022-12-30,97608
P018023,2022-03-23,112676
P042433,2023-01-14,75437
P003334,2022-03-04,114518
P041678,2023-01-18,7499
P027883,2023-02-11,52601
P048958,2023-03-04,69692
P006366,2022-04-13,13171
P039028,2022-07-04,41648
P049560,2022-04-20,63566
P025533,2022-04-27,99080
P000538,2022-06-14,9045
P038922,2022-12-15,26508
P017867,2022-05-07,70110
P044929,2022-02-25,16610
P002539,2022-12-12,6956
P042158,2022-12-11,49797
P046370,2022-08-09,89081
P047960,2023-02-26,50811
P040157,2022-08-24,62379
P047122,2022-09-29,69258
P016646,2022-03-19,41219
P017945,2023-02-15,103142
P037335,2022-11-26,23664
P044458,2022-03-15,106344
P006556,2022-11-25,57170
P043800,2022-05-17,34501
P014969,2023-02-02,90810
P039668,2022-07-06,43322
P010733,2022-10-18,39286
P028076,2023-01-29,57913
P010251,2022-10-21,39769
P023622,2022-03-28,79816
P045317,2022-12-25,64057
P023694,2022-10-21,70506
P014713,2022-03-18,40104
P009606,2022-07-11,34105
P035216,2022-05-21,54662
P022757,2022-10-17,36508
P012481,2023-01-03,23512
P016112,2022-04-17,66750
P046354,2022-02-23,24463
P045636,2023-01-22,29062
P019380,2022-08-21,93956
P046589,2022-07-12,32391
P001470,2022-12-04,46603
P035616,2022-12-02,80643
P044433,2022-11-01,38096
P032094,2022-02-04,12545
P037354,2022-07-09,46815
P005751,2022-06-05,110076
P008172,2023-01-14,91736
P002638,2022-11-07,106563
P029381,2023-01-01,30172
P026473,2022-11-06,73857
P027399,2022-12-11,11926
P031339,2022-07-04,17586
P040854,2023-01-27,48843
P005683,2022-04-13,40300
P047819,2022-06-13,42526
P008547,2022-07-28,35087
P024650,2022-02-13,78512
P019008,2022-12-13,12415
P043453,2022-07-24,28999
P047884,2023-01-20,61005
P013838,2022-02-16,55137
P049902,2022-10-12,31604
P028671,2023-01-02,9062
P024044,2022-02-11,32914
P004097,2022-03-31,86969
P045935,2022-02-02,96832
P003756,2023-02-05,10390
P039290,2022-12-30,75576
P016945,2023-01-14,44705
P041283,2022-10-19,57250
P030971,2023-02-03,92874
P034589,2022-03-30,91811
P007781,2022-12-07,48920
P028419,2022-06-01,6725
P031040,2023-02-14,119898
P010193,2022-03-05,15842
P009881,2022-11-09,58137
P014693,2022-09-07,118948
P023127,2022-09-15,110002
P031761,2022-08-19,21744
P007658,2022-12-13,33691
P030932,2022-04-28,107316
P014683,2023-02-08,43715
P042148,2022-03-15,116770
P021221,2023-02-10,8441
P026533,2022-03-23,38259
P046885,2022-04-20,61644
P019479,2022-02-04,98890
P017219,2022-08-22,73271
P044710,2022-04-06,40735
P045053,2022-02-26,119525
P044183,2022-05-08,26873
P004895,2022-08-19,16814
P004490,2023-03-07,38236
P002778,2022-02-26,19099
P003630,2023-01-22,74195
P018332,2022-05-08,63690
P034559,2022-08-04,48266
P030444,2022-07-03,107711
P021887,2022-11-23,82188
P039464,2022-09-07,102995
P043307,2022-10-25,36260
P004314,2023-01-23,116941
P012979,2022-06-05,97591
P028847,2022-12-21,50634
P017789,2022-08-06,116557
P048461,2022-05-11,100418
P018002,2023-02-22,38363
P003751,2022-06-08,15431
P015194,2022-05-18,81902
P022397,2023-02-14,39309
P033776,2022-09-19,76655
P032717,2022-04-18,68840
P015906,2022-08-16,73976
P017573,2022-11-15,92644
P048962,2022-03-02,83397
P044587,2022-10-12,79325
P040208,2022-10-27,99330
P048712,2022-11-09,86763
P034463,2022-03-22,63842
P026125,2022-08-07,21787
P016056,2022-10-12,7595
P002242,2022-07-22,54808
P001830,2022-12-09,17132
P028682,2022-10-21,73735
P027111,2023-01-23,109583
P007578,2022-03-13,26578
P019455,2022-09-19,16014
P048423,2022-06-11,79377
P045243,2022-10-31,104205
P034494,2022-08-22,73689
P045490,2022-08-28,48130
P045766,2022-09-25,99801
P024591,2022-02-08,19638
P040661,2023-02-25,65179
P026098,2022-02-20,28691
P021817,2022-06-15,98195
P009801,2022-11-05,90237
P018615,2022-11-05,76390
P004961,2022-10-01,62383
P045349,2022-08-25,82106
P012789,2022-05-14,17875
P011715,2022-11-17,25308
P043113,2022-03-21,117115
P033529,2022-09-22,99156
P002498,2023-01-30,52592
P021499,2023-01-13,119798
P026387,2022-08-26,14560
P009380,2022-12-20,57882
P026355,2022-05-24,97569
P028208,2022-06-14,6170
P036774,2023-02-03,94505
P002747,2022-04-04,20824
P033710,2022-08-20,6582
P033480,2022-04-18,54072
P048768,2022-12-20,64037
P044558,2023-01-24,86872
P037972,2022-05-23,100428
P027226,2022-03-31,78838
P019899,2022-02-22,15412
P006545,2022-12-16,26129
P046464,2023-02-01,45433
P024719,2022-02-27,49554
P009770,2022-08-29,97657
P000464,2022-06-09,68716
P034915,2022-12-27,12952
P037086,2022-04-18,33493
P009592,2022-04-27,117156
P037269,2022-02-11,38409
P007832,2022-06-02,21444
P040982,2022-05-04,83340
P009365,2022-02-08,98548
P028522,2022-10-22,38504
P003684,2023-01-30,45096
P026446,2022-03-16,99315
P044040,2022-02-16,40088
P036144,2022-10-27,32741
P014172,2022-08-31,48109
P022241,2022-04-02,51620
P015339,2022-03-20,49203
P042554,2022-12-19,75628
P047836,2022-04-04,84149
P001459,2023-01-19,38698
P049209,2022-08-04,44052
P028235,2022-05-15,68246
P043947,2022-10-25,119587
P017294,2022-12-08,39932
P033039,2022-06-19,78563
P025690,2022-05-03,40187
P032887,2022-10-22,17181
P038120,2022-04-15,104672
P006956,2022-05-21,80484
P020365,2023-01-23,6848
P024133,2023-01-14,36207
P041783,2022-12-09,45989
P007610,2022-07-13,109955
P046471,2022-06-21,16338
P012180,2023-03-02,31605
P041266,2022-02-17,57687
P043956,2023-01-05,115974
P022295,2022-04-09,8999
P015849,2022-02-13,27162
P008339,2023-01-12,96988
P027617,2022-04-02,115177
P042152,2022-05-30,37221
P033974,2022-04-09,73319
P032098,2022-05-07,54295
P009153,2022-02-16,51349
P031884,2023-02-09,23222
P006314,2023-01-17,70506
P026525,2023-01-10,83031
P049116,2022-08-06,6699
P005296,2022-06-05,76864
P043837,2022-06-13,119774
P028465,2022-03-13,99010
P048955,2022-07-06,62615
P004240,2022-08-31,6012
P047094,2023-02-17,90167
P035120,2022-11-20,67537
P043238,2022-08-24,24600
P009559,2022-07-08,16537
P021407,2022-04-07,10104
P045473,2022-10-18,51981
P031148,2023-01-03,13425
P049067,2023-02-15,90605
P014325,2022-07-12,80862
P001554,2022-11-27,8177
P047669,2023-02-27,115237
P036474,2022-06-10,103035
P044984,2022-08-20,118666
P015867,2022-05-11,76769
P023725,2022-03-13,95616
P027812,2022-06-07,119094
P015033,2022-08-14,118471
P046685,2022-04-05,80594
P022792,2022-08-08,108224
P016791,2022-07-20,65870
P010210,2022-09-01,87100
P041181,2022-06-12,9801
P021435,2022-12-15,18558
P023727,2022-05-08,26170
P015226,2023-02-05,23323
P014297,2022-06-06,59833
P025701,2022-11-28,46323
P045109,2022-02-13,6204
P039923,2023-01-13,43820
P036829,2022-04-03,69724
P043974,2022-05-30,68327
P035435,2023-03-02,38184
P004086,2022-12-18,112818
P019348,2022-10-11,32586
P048178,2022-04-25,62321
P027916,2022-02-21,80125
P049274,2022-08-12,37178
P044208,2022-02-22,47016
P016513,2022-09-20,57437
P040721,2023-01-21,46812
P037801,2022-08-10,67796
P022148,2022-12-26,52861
P014918,2022-10-20,98749
P013367,2022-10-03,116963
P018113,2022-06-05,98119
P044195,2022-07-28,81872
P038556,2022-10-05,86519
P036046,2022-03-06,36399
P008000,2022-08-22,39834
P031424,2022-05-22,110872
P035302,2022-11-29,18974
P040983,2022-08-22,73170
P017067,2022-03-23,91167
P000345,2022-11-20,9752
P024996,2022-05-19,99728
P015399,2022-03-08,42066
P022296,2023-02-04,38927
P036606,2022-08-03,59888
P047066,2022-05-27,104152
P007646,2022-03-31,101688
P044532,2022-09-02,90974
P012853,2022-09-20,87027
P017215,2022-03-13,41227
P015631,2022-04-05,118061
P019501,2022-07-03,42785
P032572,2022-02-15,112100
P011821,2022-04-19,81310
P031251,2022-03-19,44878
P026368,2022-11-06,95464
P019074,2022-10-10,28621
P001459,2022-07-07,78126
P004496,2022-08-19,13408
P044285,2022-09-19,112862
P032109,2022-10-10,58978
P044216,2022-11-10,33925
P015134,2023-01-13,68827
P001992,2022-05-10,11769
P045326,2022-02-12,40698
P038124,2022-09-08,107618
P005888,2023-01-19,34383
P001377,2023-01-14,48679
P009334,2022-10-16,63355
P004101,2022-05-02,38827
P033527,2022-09-13,27122
P007092,2023-01-29,41972
P041795,2022-08-16,119449
P009257,2022-05-02,45894
P019631,2022-10-06,26107
P002816,2022-11-30,32086
P049442,2022-10-11,67651
P045690,2022-10-21,11620
P031056,2022-05-14,71107
P039984,2022-05-24,69120
P010292,2023-02-15,44087
P038641,2022-05-03,11453
P035835,2023-01-11,106888
P019663,2022-03-11,115178
P009484,2022-07-19,82704
P007209,2022-06-26,70186
P039092,2023-01-23,94322
P031367,2022-05-18,51461
P046988,2022-05-17,86193
P016208,2022-03-01,115216
P015551,2022-10-18,22775
P020637,2023-02-21,35350
P014578,2023-03-02,64441
P029120,2023-01-05,40766
P043757,2022-03-03,53152
P041233,2022-12-06,85599
P015627,2022-06-16,92636
P036442,2022-04-01,37581
P010441,2023-01-31,30656
P024760,2022-10-20,56065
P048183,2022-09-06,12438
P038451,2022-08-16,51295
P048235,2022-05-06,91857
P019196,2022-09-04,69623
P039562,2022-10-11,47550
P047520,2023-01-12,76857
P016100,2022-05-13,119120
P003282,2022-11-06,117258
P007166,2022-10-24,61944
P006873,2022-12-24,25562
P002454,2022-08-20,31977
P049029,2022-04-19,32214
P040329,2022-08-06,31438
P004722,2022-05-22,8685
P038913,2022-10-17,25603
P024839,2022-03-22,57873
P005900,2022-05-01,98333
P045473,2022-03-28,12278
P007747,2022-09-03,20748
P010386,2023-02-12,115937
P032768,2022-09-21,24264
P036697,2022-06-13,32078
P020675,2022-09-14,61982
P007941,2022-07-13,53479
P042730,2023-02-23,33397
P010449,2022-02-20,95860
P033703,2022-05-22,37820
P039763,2022-06-10,76595
P041251,2022-04-16,53691
P013752,2022-12-20,28135
P025518,2022-06-11,45619
P023593,2023-02-15,41044
P010605,2022-10-27,6991
P029611,2022-07-30,57439
P039612,2022-10-31,30614
P030619,2022-11-20,24498
P017168,2022-05-15,116701
P024496,2022-12-23,90522
P005709,2022-04-30,117154
P023654,2023-01-23,78748
P048932,2022-03-18,46101
P007785,2022-05-06,77701
P024312,2022-03-09,54398
P011265,2022-12-07,69797
P033510,2022-11-06,94432
P016197,2022-10-06,102556
P022446,2022-02-27,98599
P019567,2023-03-02,13962
P020554,2022-02-08,14626
P017125,2022-03-06,93582
P002515,2023-02-09,75136
P009075,2023-01-25,80307
P010673,2022-09-04,25743
P035277,2022-02-23,70797
P032074,2022-07-31,73151
P019053,2022-04-20,69493
P011095,2022-10-31,115317
P024141,2023-01-01,119932
P040087,2022-05-06,78860
P041299,2023-02-10,8798
P016029,2022-03-23,38535
P011317,2022-06-08,83890
P025631,2022-04-21,113516
P032564,2022-02-13,91947
P012835,2022-07-23,50392
P036382,2022-04-25,68047
P016974,2022-09-13,53385
P013475,2022-03-08,14527
P047516,2022-08-08,56655
P012550,2022-04-18,56815
P034881,2022-03-26,97765
P010032,2022-02-19,83413
P007483,2022-02-10,76000
P018099,2022-07-14,104273
P010164,2023-02-10,108748
P016059,2022-11-20,28411
P002439,2022-06-14,40588
P026375,2022-10-09,77769
P018098,2022-02-07,67638
P042558,2022-11-21,66400
P043853,2023-02-05,53174
P047222,2022-11-05,77216
P039149,2022-07-26,10125
P006095,2022-10-21,101549
P036531,2022-07-17,33152
P035590,2022-11-26,119609
P018136,2022-07-16,98514
P025311,2022-03-28,23362
P042561,2022-12-01,78455
P038253,2022-08-10,42175
P011957,2022-02-26,60740
P001542,2022-03-04,5195
P001294,2022-11-30,108553
P036552,2022-11-01,58912
P021201,2023-01-23,61311
P006676,2022-09-30,94353
P009239,2022-07-24,13979
P019380,2022-11-13,102067
P014744,2022-06-10,81765
P039711,2022-08-07,75852
P018232,2022-03-15,109903
P000549,2023-02-28,43032
P039639,2023-01-15,48979
P022922,2023-02-16,71517
P002944,2022-09-29,119966
P032100,2022-02-27,119654
P049738,2022-05-16,48266
P029529,2022-11-01,41880
P035145,2022-09-25,62557
P039282,2022-09-21,27166
P044003,2022-03-14,91244
P023849,2022-06-02,13497
P004381,2023-03-02,9953
P008008,2022-04-12,30478
P034063,2022-08-15,105831
P024325,2022-05-09,61440
P044175,2022-08-20,38388
P027792,2022-05-30,89183
P006622,2022-06-21,42526
P020195,2022-03-10,98031
P002815,2023-02-13,79577
P020723,2022-09-01,109059
P024364,2022-12-15,85123
P043590,2023-02-01,25604
P011715,2022-04-09,62632
P026742,2022-07-01,75176
P037394,2023-01-12,38310
P045828,2022-12-29,60035
P011377,2022-12-22,46550
P026708,2022-03-12,44947
P015799,2022-09-21,65920
P042610,2022-05-06,111955
P021511,2022-11-17,95305
P023177,2022-07-05,91384
P049881,2022-04-22,24525
P043109,2022-11-26,81661
P026144,2022-09-03,69887
P003832,2022-05-07,68598
P033440,2022-11-26,97396
P023731,2022-08-30,83043
P025391,2023-01-15,20966
P013313,2022-05-05,61864
P003737,2022-04-19,66273
P003887,2022-12-22,82498
P015837,2022-03-30,104102
P015370,2022-12-11,72881
P033908,2022-09-03,108482
P035755,2022-07-08,33498
P025070,2023-01-15,114644
P033451,2023-01-08,82732
P003702,2022-07-01,76827
P014382,2022-08-21,30710
P027986,2023-02-05,118532
P004993,2022-04-15,87745
P042876,2023-01-19,40646
P019825,2022-09-10,32560
P043411,2022-07-19,12704
P018302,2022-08-09,75197
P011800,2022-08-05,34293
P043218,2022-04-05,115656
P021487,2022-08-31,115087
P026281,2022-03-20,51811
P007662,2022-03-06,72503
P032856,2022-04-07,116355
P008524,2022-06-06,43480
P004228,2022-03-11,104080
P027426,2022-06-24,76860
P017268,2023-02-15,116013
P008873,2022-10-15,66607
P044447,2022-08-06,18175
P028932,2022-02-17,62885
P007315,2022-12-09,32515
P007289,2022-02-24,22967
P043021,2022-04-23,57347
P002600,2022-09-15,83936
P020918,2022-02-10,14502
P048838,2022-02-24,27939
P011304,2022-07-08,97255
P038783,2022-05-27,32824
P041268,2022-11-11,81448
P017760,2023-01-23,40989
P045613,2022-06-18,63441
P018239,2022-10-30,48227
P016920,2022-05-07,62622
P033676,2023-01-05,67220
P026591,2022-11-23,8605
P006060,2023-01-14,41469
P003353,2022-06-22,26069
P019076,2022-07-29,53671
P004310,2022-06-22,55052
P037878,2022-06-30,46156
P042783,2022-12-20,89433
P044818,2022-02-16,87021
P005791,2022-11-09,79394
P010808,2022-10-12,55979
P038125,2022-02-08,84479
P008550,2022-09-02,69823
P024410,2022-04-28,30731
P035416,2022-07-17,30996
P023161,2022-05-18,7765
P035558,2022-09-29,78873
P035611,2022-09-18,115292
P003820,2022-07-23,44907
P039478,2022-09-11,48723
P046901,2022-10-19,36730
P026551,2023-02-28,88202
P001843,2022-03-21,49883
P047506,2022-07-04,14769
P048143,2022-05-26,92824
P013124,2022-02-17,94581
P029251,2022-04-29,117143
P037607,2022-05-26,40709
P005829,2022-02-08,87491
P043231,2022-05-20,22414
P035977,2022-12-19,115807
P048624,2022-12-16,78348
P003034,2022-04-23,72820
P046350,2022-12-16,79454
P002816,2022-08-29,117387
P038647,2022-07-05,87019
P010436,2022-07-22,112129
P019210,2022-02-05,116839
P046211,2022-09-28,99677
P015573,2023-02-24,90324
P021783,2022-02-07,39693
P046804,2022-04-29,67179
P020195,2022-04-29,50317
P009103,2022-10-28,78461
P024884,2022-11-18,112101
P006779,2023-03-02,117354
P012297,2022-10-31,35209
P002158,2022-04-10,21133
P013832,2022-04-05,58060
P023573,2022-06-22,40777
P006585,2023-02-15,53899
P019581,2022-09-26,107795
P017625,2022-05-09,46693
P023611,2022-07-19,116409
P047581,2022-04-17,86336
P024695,2022-11-08,5794
P012496,2023-01-09,74386
P040036,2023-02-04,20688
P015325,2022-09-05,61633
P030730,2022-05-10,79511
P022864,2022-12-12,27649
P012681,2022-09-02,61538
P002263,2022-06-03,18253
P015055,2022-08-14,17161
P034649,2022-09-19,38681
P041216,2022-08-18,15369
P012261,2022-07-26,37472
P040071,2023-01-02,16747
P027355,2022-10-08,38970
P012159,2023-02-20,88764
P029780,2022-05-04,74298
P026177,2022-11-11,73805
P049551,2022-07-08,113894
P025088,2023-01-19,118069
P018042,2022-03-28,119648
P045708,2023-03-01,46665
P007269,2022-05-16,36928
P017519,2022-04-16,71158
P034333,2022-12-05,78608
P045140,2023-02-06,34547
P035860,2022-12-05,15129
P047391,2022-03-29,92038
P047794,2022-12-02,6550
P038677,2022-05-10,55629
P022843,2022-12-27,20227
P028473,2022-06-28,91244
P008277,2022-04-05,83432
P039646,2023-01-14,83039
P019584,2023-01-02,49964
P023223,2022-11-29,119308
P036710,2022-07-08,37087
P009559,2022-06-07,79906
P025506,2022-09-20,90788
P045278,2022-11-12,88673
P001296,2022-09-30,115683
P004973,2023-01-13,51966
P036166,2022-10-08,89245
P038024,2022-10-01,80531
P018931,2022-03-12,21777
P046549,2022-02-25,97693
P001224,2022-07-29,31502
P002181,2022-06-20,60500
P038762,2023-01-10,78615
P020704,2022-08-16,35533
P047389,2022-03-05,101746
P033441,2023-02-22,20123
P004210,2022-12-09,18729
P023030,2022-10-15,26356
P019792,2022-09-22,16563
P019923,2022-04-06,9936
P010624,2022-10-03,95284
P034369,2022-11-13,69462
P017728,2022-05-14,6970
P031902,2022-06-21,97698
P049979,2022-11-20,52875
P045873,2022-02-21,9572
P037064,2022-07-23,48453
P014172,2023-01-16,31307
P010726,2022-11-06,60200
P032325,2023-02-11,113985
P007900,2022-04-19,61290
P033319,2023-01-08,98205
P041719,2022-10-11,53857
P030582,2022-07-27,19894
P044180,2022-04-04,81718
P024715,2022-07-02,16254
P031013,2022-08-30,84792
P032168,2023-01-21,56180
P049236,2022-11-02,52543
P035941,2022-02-28,67814
P029032,2022-12-24,48621
P040279,2022-04-07,9038
P006806,2022-05-02,111729
P032036,2023-02-19,36279
P044029,2023-03-04,29788
P022253,2022-03-17,107299
P024830,2022-03-25,24995
P001441,2023-01-01,87367
P007959,2022-08-15,12072
P005795,2022-08-16,66804
P019952,2022-03-10,64234
P003410,2022-07-22,18172
P020049,2022-04-29,35273
P001193,2022-03-07,15572
P019517,2022-04-09,76478
P007222,2023-01-04,74689
P042885,2022-04-10,83191
P014849,2022-03-30,70233
P014733,2023-02-18,31741
P023286,2022-06-04,66731
P025507,2022-09-01,84006
P038222,2022-12-01,7726
P031751,2022-10-02,11491
P011035,2022-05-24,38506
