prestamo_id,cliente_id,fecha_otorgado,monto,tasa,plazo_meses,estado
P021306,32414,2024-06-06 17:00:00,456907,59,24,judicial
P021307,38154,2024-06-06 18:00:00,212802,47,9,vigente
P021308,21786,2024-06-06 19:00:00,222326,53,9,judicial
P021309,14802,2024-06-06 20:00:00,387161,59,18,atrasado
P021310,8809,2024-06-06 21:00:00,237949,47,24,judicial
P021311,22142,2024-06-06 22:00:00,94130,53,6,judicial
P021312,32297,2024-06-06 23:00:00,109061,53,6,vigente
P021313,13347,2024-06-07 00:00:00,175441,59,36,vigente
P021314,32959,2024-06-07 01:00:00,187692,53,36,atrasado
P021315,27852,2024-06-07 02:00:00,179135,47,24,judicial
P021316,28425,2024-06-07 03:00:00,396402,47,9,atrasado
P021317,46499,2024-06-07 04:00:00,107568,53,12,vigente
P021318,10676,2024-06-07 05:00:00,345794,47,12,incobrable
P021319,29078,2024-06-07 06:00:00,80919,47,18,vigente
P021320,41117,2024-06-07 07:00:00,260303,53,6,vigente
P021321,14340,2024-06-07 08:00:00,443816,53,12,incobrable
P021322,25154,2024-06-07 09:00:00,123376,59,6,incobrable
P021323,16710,2024-06-07 10:00:00,356629,47,36,vigente
P021324,47850,2024-06-07 11:00:00,376931,47,9,atrasado
P021325,24519,2024-06-07 12:00:00,253702,47,9,judicial
P021326,30778,2024-06-07 13:00:00,485815,53,12,incobrable
P021327,1916,2024-06-07 14:00:00,154970,59,36,incobrable
P021328,37108,2024-06-07 15:00:00,280833,53,36,incobrable
P021329,14200,2024-06-07 16:00:00,361861,47,18,atrasado
P021330,546,2024-06-07 17:00:00,356878,53,18,incobrable
P021331,31897,2024-06-07 18:00:00,346568,53,9,vigente
P021332,46275,2024-06-07 19:00:00,452327,47,6,vigente
P021333,24074,2024-06-07 20:00:00,154921,62,12,vigente
P021334,27376,2024-06-07 21:00:00,238333,53,36,vigente
P021335,28533,2024-06-07 22:00:00,495384,59,36,atrasado
P021336,46813,2024-06-07 23:00:00,464299,53,6,incobrable
P021337,24873,2024-06-08 00:00:00,308945,59,12,judicial
P021338,1366,2024-06-08 01:00:00,417930,62,18,atrasado
P021339,27300,2024-06-08 02:00:00,164975,59,12,vigente
P021340,9116,2024-06-08 03:00:00,348273,53,18,vigente
P021341,11339,2024-06-08 04:00:00,460793,62,6,incobrable
P021342,49361,2024-06-08 05:00:00,239914,47,6,vigente
P021343,45100,2024-06-08 06:00:00,324975,47,36,incobrable
P021344,19456,2024-06-08 07:00:00,416151,53,9,judicial
P021345,8889,2024-06-08 08:00:00,71623,47,18,atrasado
P021346,9088,2024-06-08 09:00:00,37881,53,36,judicial
P021347,30411,2024-06-08 10:00:00,152485,47,24,vigente
P021348,25665,2024-06-08 11:00:00,125083,59,36,judicial
P021349,45369,2024-06-08 12:00:00,163020,47,12,atrasado
P021350,24639,2024-06-08 13:00:00,496921,59,12,judicial
P021351,13746,2024-06-08 14:00:00,258504,47,6,judicial
P021352,40590,2024-06-08 15:00:00,59138,59,24,incobrable
P021353,19520,2024-06-08 16:00:00,229075,53,18,incobrable
P021354,3055,2024-06-08 17:00:00,286060,62,18,incobrable
P021355,31078,2024-06-08 18:00:00,272455,59,18,atrasado
P021356,6336,2024-06-08 19:00:00,334373,47,24,vigente
P021357,2039,2024-06-08 20:00:00,282758,62,36,judicial
P021358,25780,2024-06-08 21:00:00,152086,47,36,judicial
P021359,43345,2024-06-08 22:00:00,206037,53,12,vigente
P021360,17976,2024-06-08 23:00:00,471325,59,12,judicial
P021361,37175,2024-06-09 00:00:00,354280,59,18,vigente
P021362,12177,2024-06-09 01:00:00,151138,47,6,vigente
P021363,47423,2024-06-09 02:00:00,468056,59,18,atrasado
P021364,16118,2024-06-09 03:00:00,32896,53,24,judicial
P021365,17877,2024-06-09 04:00:00,280204,47,6,incobrable
P021366,36880,2024-06-09 05:00:00,290770,62,9,vigente
P021367,10939,2024-06-09 06:00:00,222087,62,12,vigente
P021368,38177,2024-06-09 07:00:00,180598,47,36,judicial
P021369,22414,2024-06-09 08:00:00,50402,62,12,incobrable
P021370,41193,2024-06-09 09:00:00,164484,53,18,incobrable
P021371,5592,2024-06-09 10:00:00,166698,47,18,vigente
P021372,5235,2024-06-09 11:00:00,65031,47,18,vigente
P021373,44383,2024-06-09 12:00:00,170294,53,6,atrasado
P021374,24683,2024-06-09 13:00:00,254072,47,9,vigente
P021375,19498,2024-06-09 14:00:00,164026,53,9,vigente
P021376,49287,2024-06-09 15:00:00,263842,59,24,judicial
P021377,16883,2024-06-09 16:00:00,184255,53,6,incobrable
P021378,20644,2024-06-09 17:00:00,256403,59,18,incobrable
P021379,2140,2024-06-09 18:00:00,167284,47,6,judicial
P021380,46708,2024-06-09 19:00:00,277258,59,24,incobrable
P021381,8209,2024-06-09 20:00:00,192991,59,36,incobrable
P021382,15758,2024-06-09 21:00:00,145335,59,36,judicial
P021383,11853,2024-06-09 22:00:00,388668,47,9,judicial
P021384,2007,2024-06-09 23:00:00,306164,53,18,atrasado
P021385,9187,2024-06-10 00:00:00,153268,59,12,judicial
P021386,21954,2024-06-10 01:00:00,376891,62,6,judicial
P021387,40077,2024-06-10 02:00:00,486670,62,6,judicial
P021388,24596,2024-06-10 03:00:00,273564,53,6,atrasado
P021389,30593,2024-06-10 04:00:00,145550,59,9,atrasado
P021390,47615,2024-06-10 05:00:00,130152,53,6,vigente
P021391,40007,2024-06-10 06:00:00,260693,62,9,judicial
P021392,6137,2024-06-10 07:00:00,195216,59,24,atrasado
P021393,13706,2024-06-10 08:00:00,241849,47,18,atrasado
P021394,26312,2024-06-10 09:00:00,182489,53,6,atrasado
P021395,14052,2024-06-10 10:00:00,141586,53,36,vigente
P021396,17185,2024-06-10 11:00:00,155760,62,12,atrasado
P021397,3280,2024-06-10 12:00:00,462734,53,6,incobrable
P021398,36400,2024-06-10 13:00:00,129984,47,9,atrasado
P021399,18925,2024-06-10 14:00:00,236739,59,18,judicial
P021400,27416,2024-06-10 15:00:00,482403,47,18,incobrable
P021401,2719,2024-06-10 16:00:00,71259,59,9,vigente
P021402,29967,2024-06-10 17:00:00,181766,59,18,atrasado
P021403,15275,2024-06-10 18:00:00,113259,59,36,vigente
P021404,20225,2024-06-10 19:00:00,69695,59,36,judicial
P021405,48049,2024-06-10 20:00:00,468924,62,36,atrasado
P021406,2057,2024-06-10 21:00:00,298551,47,18,incobrable
P021407,16048,2024-06-10 22:00:00,303570,53,12,incobrable
P021408,4034,2024-06-10 23:00:00,330778,62,12,incobrable
P021409,25822,2024-06-11 00:00:00,433471,47,24,vigente
P021410,32459,2024-06-11 01:00:00,247956,47,12,vigente
P021411,6714,2024-06-11 02:00:00,232680,53,36,judicial
P021412,39810,2024-06-11 03:00:00,55856,53,12,atrasado
P021413,18235,2024-06-11 04:00:00,460299,62,6,atrasado
P021414,35030,2024-06-11 05:00:00,372431,59,24,vigente
P021415,35798,2024-06-11 06:00:00,355000,59,9,atrasado
P021416,47691,2024-06-11 07:00:00,491878,47,9,atrasado
P021417,6458,2024-06-11 08:00:00,217620,47,6,judicial
P021418,47683,2024-06-11 09:00:00,462087,59,6,incobrable
P021419,11080,2024-06-11 10:00:00,488405,47,36,atrasado
P021420,30669,2024-06-11 11:00:00,254188,47,24,vigente
P021421,11948,2024-06-11 12:00:00,146653,59,6,judicial
P021422,22877,2024-06-11 13:00:00,130341,47,12,incobrable
P021423,34871,2024-06-11 14:00:00,321564,62,6,atrasado
P021424,8531,2024-06-11 15:00:00,354828,53,12,vigente
P021425,29973,2024-06-11 16:00:00,381322,47,36,judicial
P021426,14695,2024-06-11 17:00:00,488527,59,24,atrasado
P021427,5222,2024-06-11 18:00:00,373170,47,36,judicial
P021428,49004,2024-06-11 19:00:00,51463,53,9,vigente
P021429,47986,2024-06-11 20:00:00,198706,47,36,atrasado
P021430,39183,2024-06-11 21:00:00,46251,47,36,atrasado
P021431,48707,2024-06-11 22:00:00,409204,47,24,atrasado
P021432,49308,2024-06-11 23:00:00,139175,47,36,vigente
P021433,6859,2024-06-12 00:00:00,458095,59,6,judicial
P021434,19276,2024-06-12 01:00:00,132062,47,36,incobrable
P021435,37536,2024-06-12 02:00:00,138462,53,9,vigente
P021436,6020,2024-06-12 03:00:00,456598,53,24,judicial
P021437,25014,2024-06-12 04:00:00,165006,59,12,judicial
P021438,5004,2024-06-12 05:00:00,246255,59,9,atrasado
P021439,11161,2024-06-12 06:00:00,309492,53,9,judicial
P021440,42848,2024-06-12 07:00:00,302332,59,24,vigente
P021441,47834,2024-06-12 08:00:00,416977,53,24,atrasado
P021442,34732,2024-06-12 09:00:00,200520,59,12,vigente
P021443,26426,2024-06-12 10:00:00,422699,59,12,atrasado
P021444,46832,2024-06-12 11:00:00,321666,47,12,atrasado
P021445,6368,2024-06-12 12:00:00,136424,59,18,judicial
P021446,49208,2024-06-12 13:00:00,353400,53,6,vigente
P021447,38466,2024-06-12 14:00:00,171210,47,12,judicial
P021448,44782,2024-06-12 15:00:00,38753,47,12,vigente
P021449,25518,2024-06-12 16:00:00,260510,47,9,judicial
P021450,13942,2024-06-12 17:00:00,441649,47,12,vigente
P021451,30779,2024-06-12 18:00:00,492661,59,6,atrasado
P021452,9222,2024-06-12 19:00:00,423816,47,18,atrasado
P021453,18719,2024-06-12 20:00:00,62695,53,36,vigente
P021454,49191,2024-06-12 21:00:00,267910,53,24,atrasado
P021455,22480,2024-06-12 22:00:00,110316,62,24,atrasado
P021456,39259,2024-06-12 23:00:00,73924,47,12,atrasado
P021457,18385,2024-06-13 00:00:00,468411,53,18,incobrable
P021458,8646,2024-06-13 01:00:00,285467,59,9,atrasado
P021459,26232,2024-06-13 02:00:00,58356,62,12,incobrable
P021460,20341,2024-06-13 03:00:00,44551,47,12,vigente
P021461,28385,2024-06-13 04:00:00,401952,53,18,atrasado
P021462,39318,2024-06-13 05:00:00,120251,59,9,atrasado
P021463,44999,2024-06-13 06:00:00,264035,47,6,vigente
P021464,18790,2024-06-13 07:00:00,470219,59,12,judicial
P021465,38904,2024-06-13 08:00:00,48896,59,6,vigente
P021466,20404,2024-06-13 09:00:00,170084,59,36,vigente
P021467,12823,2024-06-13 10:00:00,148958,53,36,judicial
P021468,8618,2024-06-13 11:00:00,63918,59,36,judicial
P021469,49619,2024-06-13 12:00:00,470430,62,9,vigente
P021470,35531,2024-06-13 13:00:00,486402,53,24,judicial
P021471,23251,2024-06-13 14:00:00,132851,47,6,judicial
P021472,34761,2024-06-13 15:00:00,192384,62,24,incobrable
P021473,45464,2024-06-13 16:00:00,458918,47,9,vigente
P021474,40850,2024-06-13 17:00:00,37350,62,36,vigente
P021475,2440,2024-06-13 18:00:00,384218,47,24,judicial
P021476,28213,2024-06-13 19:00:00,104172,59,36,vigente
P021477,39691,2024-06-13 20:00:00,449679,62,24,judicial
P021478,15932,2024-06-13 21:00:00,497175,53,36,atrasado
P021479,39176,2024-06-13 22:00:00,63559,47,36,incobrable
P021480,47349,2024-06-13 23:00:00,397065,47,36,judicial
P021481,7031,2024-06-14 00:00:00,400843,53,36,atrasado
P021482,4217,2024-06-14 01:00:00,443210,53,12,vigente
P021483,45517,2024-06-14 02:00:00,319830,59,12,atrasado
P021484,33409,2024-06-14 03:00:00,116702,62,24,vigente
P021485,44142,2024-06-14 04:00:00,309456,62,9,incobrable
P021486,1448,2024-06-14 05:00:00,264240,62,24,judicial
P021487,23776,2024-06-14 06:00:00,181491,59,12,judicial
P021488,23113,2024-06-14 07:00:00,476364,53,12,atrasado
P021489,35015,2024-06-14 08:00:00,36125,59,18,atrasado
P021490,19957,2024-06-14 09:00:00,218640,59,9,incobrable
P021491,44782,2024-06-14 10:00:00,135840,59,9,atrasado
P021492,11078,2024-06-14 11:00:00,452461,62,18,incobrable
P021493,1005,2024-06-14 12:00:00,180016,53,12,vigente
P021494,42705,2024-06-14 13:00:00,236563,53,9,judicial
P021495,37673,2024-06-14 14:00:00,275195,53,12,vigente
P021496,23853,2024-06-14 15:00:00,285158,62,6,vigente
P021497,35213,2024-06-14 16:00:00,313323,53,9,vigente
P021498,8370,2024-06-14 17:00:00,487132,53,24,incobrable
P021499,27674,2024-06-14 18:00:00,93797,47,6,incobrable
P021500,15433,2024-06-14 19:00:00,33255,59,18,judicial
P021501,34912,2024-06-14 20:00:00,458259,59,36,judicial
P021502,27630,2024-06-14 21:00:00,325050,62,24,incobrable
P021503,3284,2024-06-14 22:00:00,444004,62,6,vigente
P021504,3855,2024-06-14 23:00:00,422456,62,9,judicial
P021505,22883,2024-06-15 00:00:00,44559,47,9,atrasado
P021506,4816,2024-06-15 01:00:00,114647,53,18,vigente
P021507,35298,2024-06-15 02:00:00,97015,47,24,atrasado
P021508,47081,2024-06-15 03:00:00,292187,47,9,judicial
P021509,43195,2024-06-15 04:00:00,409977,62,9,incobrable
P021510,45045,2024-06-15 05:00:00,182198,59,36,atrasado
P021511,14004,2024-06-15 06:00:00,145445,53,36,vigente
P021512,47979,2024-06-15 07:00:00,297105,47,18,incobrable
P021513,38525,2024-06-15 08:00:00,377088,47,12,judicial
P021514,40698,2024-06-15 09:00:00,397538,47,6,judicial
P021515,32814,2024-06-15 10:00:00,100865,59,18,atrasado
P021516,33481,2024-06-15 11:00:00,407921,47,18,atrasado
P021517,8601,2024-06-15 12:00:00,185408,47,12,vigente
P021518,22657,2024-06-15 13:00:00,439219,47,18,judicial
P021519,39763,2024-06-15 14:00:00,339667,59,9,atrasado
P021520,25805,2024-06-15 15:00:00,421121,62,12,vigente
P021521,19759,2024-06-15 16:00:00,162175,62,18,judicial
P021522,39428,2024-06-15 17:00:00,306660,53,24,vigente
P021523,16335,2024-06-15 18:00:00,180321,59,36,judicial
P021524,47912,2024-06-15 19:00:00,200180,53,24,incobrable
P021525,16780,2024-06-15 20:00:00,124863,62,24,atrasado
P021526,16888,2024-06-15 21:00:00,476349,47,24,judicial
P021527,26391,2024-06-15 22:00:00,473081,59,12,vigente
P021528,8005,2024-06-15 23:00:00,385453,59,18,incobrable
P021529,24803,2024-06-16 00:00:00,171623,62,9,incobrable
P021530,2391,2024-06-16 01:00:00,278744,47,18,judicial
P021531,24057,2024-06-16 02:00:00,450265,53,12,vigente
P021532,49295,2024-06-16 03:00:00,302034,47,6,atrasado
P021533,44549,2024-06-16 04:00:00,337412,47,6,vigente
P021534,27142,2024-06-16 05:00:00,270122,62,36,incobrable
P021535,21758,2024-06-16 06:00:00,257517,59,6,incobrable
P021536,46606,2024-06-16 07:00:00,411717,62,24,judicial
P021537,26577,2024-06-16 08:00:00,412190,47,9,judicial
P021538,44527,2024-06-16 09:00:00,486892,53,18,atrasado
P021539,15160,2024-06-16 10:00:00,118499,62,36,atrasado
P021540,45866,2024-06-16 11:00:00,42173,59,18,atrasado
P021541,29549,2024-06-16 12:00:00,48355,47,12,judicial
P021542,24306,2024-06-16 13:00:00,288474,59,12,vigente
P021543,35849,2024-06-16 14:00:00,203987,47,18,incobrable
P021544,40071,2024-06-16 15:00:00,141869,47,6,judicial
P021545,49215,2024-06-16 16:00:00,257334,47,9,atrasado
P021546,5770,2024-06-16 17:00:00,70662,53,12,judicial
P021547,14713,2024-06-16 18:00:00,399969,62,6,incobrable
P021548,21650,2024-06-16 19:00:00,441579,59,12,vigente
P021549,21084,2024-06-16 20:00:00,472368,53,9,vigente
P021550,11648,2024-06-16 21:00:00,147107,59,36,judicial
P021551,48387,2024-06-16 22:00:00,390111,62,12,atrasado
P021552,35156,2024-06-16 23:00:00,134790,47,18,atrasado
P021553,49836,2024-06-17 00:00:00,159157,53,24,atrasado
P021554,3062,2024-06-17 01:00:00,136323,47,18,atrasado
P021555,16669,2024-06-17 02:00:00,421851,53,24,judicial
P021556,35278,2024-06-17 03:00:00,337613,59,9,judicial
P021557,2719,2024-06-17 04:00:00,209954,53,36,atrasado
P021558,9060,2024-06-17 05:00:00,496526,53,12,atrasado
P021559,16540,2024-06-17 06:00:00,367962,62,12,judicial
P021560,15929,2024-06-17 07:00:00,181552,59,18,judicial
P021561,48623,2024-06-17 08:00:00,169613,59,36,atrasado
P021562,15279,2024-06-17 09:00:00,449589,62,24,incobrable
P021563,9395,2024-06-17 10:00:00,123803,59,24,judicial
P021564,43727,2024-06-17 11:00:00,449308,59,24,vigente
P021565,4797,2024-06-17 12:00:00,177452,47,6,atrasado
P021566,47994,2024-06-17 13:00:00,31132,62,36,atrasado
P021567,32642,2024-06-17 14:00:00,167771,59,36,incobrable
P021568,13633,2024-06-17 15:00:00,207657,47,12,vigente
P021569,39318,2024-06-17 16:00:00,374298,53,24,judicial
P021570,10690,2024-06-17 17:00:00,483255,59,6,judicial
P021571,40203,2024-06-17 18:00:00,148421,59,6,atrasado
P021572,5241,2024-06-17 19:00:00,194993,62,12,incobrable
P021573,45801,2024-06-17 20:00:00,90716,53,6,incobrable
P021574,41358,2024-06-17 21:00:00,44646,62,6,atrasado
P021575,17443,2024-06-17 22:00:00,322420,53,18,atrasado
P021576,17795,2024-06-17 23:00:00,67492,53,6,incobrable
P021577,5557,2024-06-18 00:00:00,423891,62,24,incobrable
P021578,27359,2024-06-18 01:00:00,124459,62,18,atrasado
P021579,36966,2024-06-18 02:00:00,303644,59,24,judicial
P021580,5406,2024-06-18 03:00:00,160568,62,6,atrasado
P021581,7203,2024-06-18 04:00:00,414493,53,6,atrasado
P021582,46553,2024-06-18 05:00:00,31200,47,9,vigente
P021583,35775,2024-06-18 06:00:00,81172,59,6,judicial
P021584,46134,2024-06-18 07:00:00,105899,53,24,atrasado
P021585,10468,2024-06-18 08:00:00,421005,62,24,incobrable
P021586,12777,2024-06-18 09:00:00,462683,53,12,vigente
P021587,30370,2024-06-18 10:00:00,415709,47,12,vigente
P021588,47979,2024-06-18 11:00:00,38404,62,18,judicial
P021589,25872,2024-06-18 12:00:00,321763,47,24,vigente
P021590,19466,2024-06-18 13:00:00,64085,47,24,judicial
P021591,455,2024-06-18 14:00:00,37800,53,9,judicial
P021592,44118,2024-06-18 15:00:00,41568,62,12,atrasado
P021593,14797,2024-06-18 16:00:00,213732,47,12,incobrable
P021594,16198,2024-06-18 17:00:00,68793,47,36,atrasado
P021595,9075,2024-06-18 18:00:00,387224,59,9,incobrable
P021596,22643,2024-06-18 19:00:00,299861,53,12,incobrable
P021597,41624,2024-06-18 20:00:00,306145,59,36,vigente
P021598,46594,2024-06-18 21:00:00,236612,62,6,vigente
P021599,587,2024-06-18 22:00:00,159136,53,9,judicial
P021600,13380,2024-06-18 23:00:00,312849,47,12,atrasado
P021601,14460,2024-06-19 00:00:00,179644,59,9,incobrable
P021602,39622,2024-06-19 01:00:00,208851,62,24,judicial
P021603,36127,2024-06-19 02:00:00,92345,53,6,vigente
P021604,1818,2024-06-19 03:00:00,248504,53,24,vigente
P021605,18443,2024-06-19 04:00:00,35847,62,6,vigente
P021606,37695,2024-06-19 05:00:00,316528,53,6,judicial
P021607,25656,2024-06-19 06:00:00,200308,47,9,judicial
P021608,5151,2024-06-19 07:00:00,241327,53,12,incobrable
P021609,4562,2024-06-19 08:00:00,373882,53,9,atrasado
P021610,30061,2024-06-19 09:00:00,398837,62,36,judicial
P021611,38056,2024-06-19 10:00:00,207605,47,24,atrasado
P021612,37078,2024-06-19 11:00:00,286843,53,18,judicial
P021613,9617,2024-06-19 12:00:00,119551,59,6,vigente
P021614,48366,2024-06-19 13:00:00,244592,47,9,incobrable
P021615,29187,2024-06-19 14:00:00,452126,47,12,atrasado
P021616,34604,2024-06-19 15:00:00,293058,47,9,vigente
P021617,39258,2024-06-19 16:00:00,480927,59,24,atrasado
P021618,26187,2024-06-19 17:00:00,408912,62,18,judicial
P021619,35322,2024-06-19 18:00:00,102747,53,9,incobrable
P021620,38336,2024-06-19 19:00:00,487506,53,36,incobrable
P021621,43891,2024-06-19 20:00:00,221463,59,9,judicial
P021622,44339,2024-06-19 21:00:00,319993,53,9,vigente
P021623,49102,2024-06-19 22:00:00,258421,47,9,judicial
P021624,28881,2024-06-19 23:00:00,245403,47,9,incobrable
P021625,30612,2024-06-20 00:00:00,420328,47,9,atrasado
P021626,24001,2024-06-20 01:00:00,270282,59,9,judicial
P021627,28508,2024-06-20 02:00:00,486283,53,36,judicial
P021628,18541,2024-06-20 03:00:00,266516,47,6,incobrable
P021629,9105,2024-06-20 04:00:00,485926,62,12,atrasado
P021630,45231,2024-06-20 05:00:00,151854,62,9,vigente
P021631,31911,2024-06-20 06:00:00,302730,53,18,judicial
P021632,18252,2024-06-20 07:00:00,468576,53,12,incobrable
P021633,45397,2024-06-20 08:00:00,422160,53,6,incobrable
P021634,2803,2024-06-20 09:00:00,223993,62,18,incobrable
P021635,32775,2024-06-20 10:00:00,352778,53,18,judicial
P021636,7768,2024-06-20 11:00:00,209312,59,12,vigente
P021637,43048,2024-06-20 12:00:00,249211,47,6,incobrable
P021638,15360,2024-06-20 13:00:00,491481,53,6,judicial
P021639,4532,2024-06-20 14:00:00,33451,53,18,atrasado
P021640,14523,2024-06-20 15:00:00,333843,47,9,incobrable
P021641,38831,2024-06-20 16:00:00,135470,53,36,vigente
P021642,24014,2024-06-20 17:00:00,383208,53,18,incobrable
P021643,1847,2024-06-20 18:00:00,157850,62,36,judicial
P021644,627,2024-06-20 19:00:00,244835,59,6,vigente
P021645,36912,2024-06-20 20:00:00,485478,53,12,incobrable
P021646,46067,2024-06-20 21:00:00,285024,47,36,incobrable
P021647,9876,2024-06-20 22:00:00,267012,62,36,atrasado
P021648,14763,2024-06-20 23:00:00,314514,59,18,judicial
P021649,13478,2024-06-21 00:00:00,233155,47,9,atrasado
P021650,27753,2024-06-21 01:00:00,163020,62,6,incobrable
P021651,8570,2024-06-21 02:00:00,456384,53,18,incobrable
P021652,10436,2024-06-21 03:00:00,76075,47,6,judicial
P021653,36629,2024-06-21 04:00:00,263853,47,12,vigente
P021654,16263,2024-06-21 05:00:00,493143,47,24,atrasado
P021655,44022,2024-06-21 06:00:00,388628,53,12,incobrable
P021656,38479,2024-06-21 07:00:00,374458,47,12,incobrable
P021657,9743,2024-06-21 08:00:00,460751,47,12,atrasado
P021658,25302,2024-06-21 09:00:00,89278,53,24,incobrable
P021659,6978,2024-06-21 10:00:00,477266,47,24,incobrable
P021660,12183,2024-06-21 11:00:00,136539,53,18,incobrable
P021661,35640,2024-06-21 12:00:00,408694,53,12,vigente
P021662,25311,2024-06-21 13:00:00,232233,62,12,atrasado
P021663,31841,2024-06-21 14:00:00,38779,47,36,atrasado
P021664,2298,2024-06-21 15:00:00,326113,59,9,incobrable
P021665,3830,2024-06-21 16:00:00,283015,47,18,incobrable
P021666,44803,2024-06-21 17:00:00,125537,62,18,atrasado
P021667,45806,2024-06-21 18:00:00,319090,59,12,judicial
P021668,42542,2024-06-21 19:00:00,328460,53,9,incobrable
P021669,39663,2024-06-21 20:00:00,229436,47,12,vigente
P021670,45519,2024-06-21 21:00:00,386702,53,6,judicial
P021671,7714,2024-06-21 22:00:00,354189,59,36,incobrable
P021672,46984,2024-06-21 23:00:00,210073,53,36,judicial
P021673,28197,2024-06-22 00:00:00,155619,62,6,incobrable
