cliente_id,edad,genero,antiguedad_meses,score_crediticio,ingresos
22543,28,F,94,876,542767
22544,67,M,67,365,168660
22545,39,M,61,412,481483
22546,67,F,44,458,240769
22547,60,F,56,662,706694
22548,60,F,79,866,272431
22549,29,F,60,359,374455
22550,50,M,41,891,167200
22551,37,F,78,707,157833
22552,60,F,40,411,567138
22553,64,F,50,304,423654
22554,35,F,10,516,139386
22555,24,F,17,542,564862
22556,26,M,15,375,735535
22557,36,M,93,463,371523
22558,46,M,53,718,537746
22559,57,F,98,543,875889
22560,43,F,99,783,815912
22561,33,M,73,536,423550
22562,67,M,51,894,650753
22563,37,F,81,835,649137
22564,47,F,66,795,375433
22565,42,M,26,374,365177
22566,57,M,38,735,847440
22567,39,M,107,339,609319
22568,59,M,92,377,259559
22569,55,F,30,663,562960
22570,33,M,107,537,749068
22571,34,M,55,717,509356
22572,68,F,9,322,893465
22573,51,M,92,855,564638
22574,65,F,16,474,791325
22575,22,M,24,839,682407
22576,66,M,86,781,180686
22577,59,F,20,426,358626
22578,57,M,62,779,866525
22579,34,F,52,898,745102
22580,29,F,78,327,717590
22581,30,M,52,752,825481
22582,27,F,43,794,261056
22583,48,F,96,479,769734
22584,66,F,10,767,379833
22585,45,M,66,828,716682
22586,66,F,71,432,723278
22587,48,M,65,484,851681
22588,22,F,101,717,307136
22589,37,F,15,861,246789
22590,24,F,75,428,363843
22591,33,F,84,757,123594
22592,38,F,50,312,713817
22593,23,F,41,705,124725
22594,57,M,60,522,194528
22595,53,M,33,538,809041
22596,61,M,52,464,354680
22597,44,F,38,879,726296
22598,28,M,84,602,768418
22599,55,F,64,676,467821
22600,22,M,10,504,328461
22601,53,F,96,559,465715
22602,32,M,100,535,531229
22603,42,M,50,713,198820
22604,33,M,63,353,305920
22605,30,M,59,585,530860
22606,37,F,12,600,769860
22607,63,F,58,828,452489
22608,25,F,89,507,564792
22609,29,M,9,779,624398
22610,33,F,49,686,473445
22611,43,F,61,711,556285
22612,50,M,81,644,291428
22613,63,M,78,824,367542
22614,24,M,88,806,861973
22615,41,M,105,518,546322
22616,63,F,51,322,586376
22617,29,M,45,627,492246
22618,27,F,67,740,438553
22619,36,M,114,718,442646
22620,43,M,105,398,511311
22621,43,M,80,886,872987
22622,51,M,18,503,477127
22623,25,F,103,571,196516
22624,26,M,61,616,631074
22625,21,M,50,614,714092
22626,68,F,14,371,428027
22627,48,M,10,794,304929
22628,38,F,74,364,894951
22629,44,F,6,625,428834
22630,33,F,3,370,831832
22631,53,M,113,342,562486
22632,30,F,86,620,696257
22633,27,M,2,338,838533
22634,57,F,103,441,130733
22635,52,F,76,535,188150
22636,65,M,1,847,273187
22637,42,F,52,461,168363
22638,36,M,101,743,783548
22639,44,F,13,452,284613
22640,34,M,32,835,608507
22641,31,M,25,306,131815
22642,39,F,115,452,187993
22643,43,F,38,650,485627
22644,54,M,5,720,329850
22645,60,F,101,696,380062
22646,33,M,18,392,326100
22647,59,F,10,707,496273
22648,64,M,53,728,554417
22649,48,M,83,742,772880
22650,60,F,34,798,271967
22651,36,M,30,739,557822
22652,48,M,32,654,701812
22653,24,F,11,824,266116
22654,48,F,86,549,322617
22655,32,M,30,467,424826
22656,36,F,1,440,230130
22657,69,M,6,745,391674
22658,56,M,78,608,669252
22659,40,F,56,536,133316
22660,46,F,67,599,557102
22661,46,F,58,751,357772
22662,42,M,103,744,788607
22663,29,F,79,737,866588
22664,25,M,95,476,887710
22665,37,F,19,848,315980
22666,69,M,61,317,156161
22667,54,M,62,739,408032
22668,22,F,86,733,321364
22669,27,M,71,496,746473
22670,56,M,91,683,868382
22671,33,M,35,823,517587
22672,40,F,43,315,383315
22673,50,M,5,573,747073
22674,50,F,46,326,252357
22675,31,M,35,666,391243
22676,51,M,100,518,726875
22677,23,F,101,822,258036
22678,22,M,87,877,638693
22679,68,M,36,324,466582
22680,23,M,4,515,889776
22681,35,F,61,548,620903
22682,37,F,2,728,756159
22683,68,F,101,797,786490
22684,27,M,35,760,815751
22685,68,F,46,488,438099
22686,25,M,4,461,252304
22687,54,M,60,442,441653
22688,53,M,48,753,891574
22689,65,F,4,661,255992
22690,36,F,70,608,451948
22691,57,F,51,833,306620
22692,23,M,17,790,433009
22693,67,F,4,804,881965
22694,68,F,86,307,403476
22695,63,M,57,567,699171
22696,41,F,85,451,340239
22697,61,F,76,796,373604
22698,28,F,7,435,587529
22699,42,F,48,558,512404
22700,25,F,92,892,899838
22701,37,F,110,415,728221
22702,57,M,77,414,125235
22703,34,M,107,665,405149
22704,59,M,107,630,442286
22705,61,F,33,404,886990
22706,48,F,104,845,599796
22707,51,M,77,447,301276
22708,37,M,68,675,297234
22709,55,F,56,358,296860
22710,60,F,25,500,158213
22711,42,F,115,598,534554
22712,65,F,84,657,395211
22713,68,F,102,825,556441
22714,49,F,35,837,345304
22715,30,M,73,424,351871
22716,38,M,115,778,372525
22717,55,F,94,453,883798
22718,64,M,39,493,677943
22719,36,M,23,881,439573
22720,69,F,11,363,859514
22721,27,M,79,703,373734
22722,50,F,111,404,672878
22723,39,F,117,531,666235
22724,43,M,22,719,599385
22725,28,M,81,487,755633
22726,37,M,47,545,894155
22727,41,F,12,399,491822
22728,46,F,115,671,680366
22729,48,F,35,392,732090
22730,59,F,34,798,751997
22731,53,M,1,373,714924
22732,60,M,32,674,348305
22733,39,M,4,366,124815
22734,49,F,24,382,553085
22735,40,F,71,402,127561
22736,40,M,76,804,616101
22737,30,F,22,685,632026
22738,32,F,113,797,565644
22739,53,M,35,460,781949
22740,45,M,85,327,791659
22741,45,F,29,686,401421
22742,24,F,113,480,420863
22743,24,M,17,872,420489
22744,29,F,28,469,747533
22745,35,M,106,555,490452
22746,46,M,47,613,658250
22747,35,M,41,570,798097
22748,46,F,17,693,417266
22749,48,M,4,406,156848
22750,27,M,41,803,594684
22751,52,M,6,397,569082
22752,32,M,79,597,417376
22753,55,F,44,403,477496
22754,52,M,24,484,161719
22755,29,M,54,825,450917
22756,34,M,72,383,132876
22757,33,F,119,398,239818
22758,64,F,105,876,702560
22759,53,M,91,827,349349
22760,52,M,31,507,898164
22761,39,M,9,761,557923
22762,50,M,82,670,429403
22763,36,F,53,347,506933
22764,32,M,2,864,378906
22765,30,F,86,429,217383
22766,22,M,20,560,722925
22767,38,F,106,532,691448
22768,33,F,4,535,172711
22769,49,F,102,429,172734
22770,44,F,44,396,572369
22771,58,F,62,704,158925
22772,32,F,13,339,263904
22773,49,M,113,887,597229
22774,42,F,20,546,821397
22775,56,F,52,522,670646
22776,21,M,6,324,594012
22777,63,F,15,482,296655
22778,60,M,72,383,687527
22779,54,F,64,471,617188
22780,54,F,94,881,420255
22781,68,F,36,443,289373
22782,53,M,36,494,305316
22783,24,F,3,438,259293
22784,58,F,91,537,725784
22785,50,M,94,883,686032
22786,66,F,93,380,595371
22787,40,F,80,811,188172
22788,46,F,40,773,634288
22789,35,M,38,531,198198
22790,27,F,84,709,401130
22791,27,F,45,351,420639
22792,49,F,62,871,240077
22793,43,F,80,651,344812
22794,54,M,85,646,600987
22795,40,F,82,362,136934
22796,35,F,105,488,858843
22797,53,M,95,897,545619
22798,37,F,66,390,469450
22799,40,M,24,661,170016
22800,33,M,6,582,536973
22801,64,M,110,456,636997
22802,44,M,81,660,720868
22803,67,F,90,899,469534
22804,57,F,111,731,384953
22805,27,F,116,621,416794
22806,28,F,101,666,723733
22807,43,M,2,443,148296
22808,34,F,26,425,733902
22809,24,M,44,846,198012
22810,41,F,101,496,864578
22811,66,F,1,502,591539
22812,30,M,2,516,707089
22813,42,F,97,415,674497
22814,50,F,11,878,299410
22815,50,M,30,839,540714
22816,36,F,34,391,797304
22817,31,F,61,740,365010
22818,42,F,91,305,154882
22819,49,M,107,559,653270
22820,45,F,34,671,310395
22821,34,M,71,787,700014
22822,34,M,103,468,194900
22823,22,F,103,374,465442
22824,33,F,2,363,481986
22825,23,M,64,489,354181
22826,50,F,94,681,823759
22827,38,F,112,311,850702
22828,56,M,3,899,456682
22829,41,F,66,894,481572
22830,39,F,30,526,596104
22831,36,M,101,428,751283
22832,48,M,93,817,249353
22833,24,F,35,319,490012
22834,35,F,102,420,215115
22835,21,M,22,823,532091
22836,68,F,101,821,604326
22837,67,M,82,682,314085
22838,36,F,62,819,432418
22839,40,F,104,717,474731
22840,53,M,109,814,273855
22841,37,F,54,348,748679
22842,25,M,98,413,607291
22843,25,F,60,466,328768
22844,59,F,109,878,230638
22845,33,M,113,845,373566
22846,64,M,38,701,641190
22847,56,M,30,351,607577
22848,50,M,2,566,188048
22849,24,F,20,579,831849
22850,43,M,44,818,308287
22851,41,M,80,370,709376
22852,41,M,68,863,772361
22853,26,M,112,643,550874
22854,44,F,77,798,641695
22855,67,M,78,843,303787
22856,51,M,9,863,177254
22857,39,F,108,764,882653
22858,58,F,14,331,534634
22859,32,M,11,727,608071
22860,34,F,10,535,894364
22861,32,F,94,606,500677
22862,35,M,71,418,614569
22863,39,M,57,337,701746
22864,48,M,6,463,499762
22865,60,M,17,737,643244
22866,61,M,13,635,652015
22867,25,F,59,324,892260
22868,25,M,47,881,693030
22869,26,F,4,886,877643
22870,43,F,26,328,715199
22871,23,F,32,326,310699
22872,57,M,56,813,621094
22873,53,F,67,820,204454
22874,63,M,11,899,873359
22875,41,M,118,711,179841
22876,40,M,84,702,608341
22877,21,F,58,807,581551
22878,59,F,52,570,597231
22879,67,F,29,557,851257
22880,37,M,2,373,310741
22881,49,F,107,778,199762
22882,28,F,68,320,659201
22883,46,M,96,850,167875
22884,48,M,49,618,792966
22885,54,M,113,861,760725
22886,46,F,21,498,754413
22887,33,M,17,817,717795
22888,64,F,109,620,718684
22889,57,M,77,662,322012
22890,33,F,96,858,200524
22891,58,F,115,878,897538
22892,45,F,3,876,346403
22893,67,F,42,430,517172
22894,43,M,48,509,704381
22895,42,F,116,314,360523
22896,41,F,95,678,765656
22897,50,M,31,697,511978
22898,31,M,1,848,410895
22899,24,M,92,801,394570
22900,53,F,87,572,314650
22901,67,F,116,414,728552
22902,32,M,119,571,156346
22903,29,M,69,584,621856
22904,52,M,1,515,366658
22905,31,F,80,319,742648
22906,57,F,75,448,468093
22907,44,M,36,671,601896
22908,27,F,101,682,753045
22909,28,F,80,410,648554
22910,53,M,59,694,261159
22911,45,F,61,610,832357
22912,21,F,76,336,263326
22913,23,M,94,693,669272
22914,60,M,108,572,382117
22915,48,M,4,657,880921
22916,63,M,119,451,662910
22917,53,M,49,749,264333
22918,66,F,41,589,589862
22919,21,F,102,523,626968
22920,58,F,60,387,846432
22921,47,M,72,540,445779
22922,58,M,72,521,197961
22923,55,F,21,761,406828
22924,30,F,40,613,641205
22925,32,M,72,423,276945
22926,30,M,93,681,251963
22927,54,F,79,555,362220
22928,44,F,78,555,793275
22929,48,F,102,392,393297
22930,42,M,74,799,191218
22931,65,F,91,797,818443
22932,36,F,40,383,457783
22933,33,M,117,499,171926
22934,56,F,27,515,684581
22935,56,M,42,747,255452
22936,63,F,104,303,567485
22937,43,M,99,821,153699
22938,34,M,36,505,382055
22939,52,M,11,373,369899
22940,23,M,77,778,314069
22941,47,M,35,773,280498
22942,39,F,117,768,661874
22943,42,M,85,377,517026
22944,21,F,37,338,248742
22945,25,M,108,497,308310
22946,69,F,12,699,853522
22947,53,F,50,623,726544
22948,39,F,25,437,318677
22949,56,M,92,660,498789
22950,26,F,63,824,225985
22951,35,F,119,598,227662
22952,56,M,108,416,852897
22953,53,F,82,823,644024
22954,44,F,10,422,405022
22955,47,M,58,779,414979
22956,69,M,103,637,157856
22957,31,M,3,545,335771
22958,69,M,69,602,132529
22959,43,F,55,675,486700
22960,53,F,12,658,837413
22961,61,M,78,874,225799
22962,66,F,45,648,787743
22963,67,F,41,427,253633
22964,49,M,96,751,858979
22965,51,F,42,541,371913
22966,21,F,33,677,724440
22967,54,M,70,358,283775
22968,38,F,94,336,609381
22969,38,M,6,885,877208
22970,26,F,95,783,851154
22971,60,F,2,407,138578
22972,21,M,26,410,796281
22973,67,F,48,823,183215
22974,62,M,96,700,391058
22975,50,M,57,790,590528
22976,24,M,69,538,401421
22977,52,F,46,893,313784
22978,30,F,48,771,360462
22979,63,M,41,460,774844
22980,25,M,107,695,542286
22981,29,M,16,461,833802
22982,25,F,52,494,366075
22983,31,M,12,712,382517
22984,55,F,15,432,650390
22985,47,M,85,849,170710
22986,24,F,101,832,338658
22987,30,F,21,358,279808
22988,59,F,25,342,713775
22989,53,F,81,531,501554
22990,58,F,72,617,695542
22991,28,F,119,466,855110
22992,69,M,30,493,512668
22993,44,M,33,814,286449
22994,59,M,66,672,427492
22995,53,F,33,529,323503
22996,61,F,116,638,191671
22997,63,F,28,662,467435
22998,39,M,90,760,632551
22999,22,F,41,719,737919
23000,31,M,1,645,412299
23001,55,M,63,771,182700
23002,37,M,35,890,842507
23003,62,F,48,869,466303
23004,23,M,107,467,196476
23005,42,M,39,855,515297
23006,55,F,20,679,430882
23007,41,M,77,398,196789
23008,45,M,95,767,453699
23009,59,M,38,618,441571
23010,22,F,23,450,251618
23011,21,F,12,879,206212
23012,27,F,6,819,173836
23013,40,F,88,601,281726
23014,63,M,98,701,306878
23015,26,F,97,706,835025
23016,56,F,7,637,777889
23017,41,M,51,336,682156
23018,66,M,14,875,746384
23019,55,F,100,379,762386
23020,56,M,16,517,214320
23021,28,M,110,381,576419
23022,24,F,23,590,128157
23023,63,F,18,319,226935
23024,36,M,93,422,146027
23025,23,M,7,374,253669
23026,27,F,68,874,708575
23027,22,F,25,888,571014
23028,21,F,33,653,580658
23029,21,M,51,799,317045
23030,58,M,88,626,144818
23031,27,M,23,652,658672
23032,44,F,50,385,345056
23033,25,F,21,454,620300
23034,41,F,103,723,393365
23035,48,F,63,712,405394
23036,38,F,21,651,581013
23037,44,M,112,793,798323
23038,52,M,27,482,197278
23039,65,M,81,624,755148
23040,53,M,117,469,650926
23041,30,M,26,594,838058
23042,29,M,19,670,845687
23043,69,F,97,506,578371
23044,53,F,58,493,522290
23045,53,F,112,330,657399
23046,27,F,116,521,584007
23047,24,M,7,397,730215
23048,48,M,95,538,714306
23049,43,M,103,732,784934
23050,52,F,15,328,843543
23051,64,F,66,307,446227
23052,36,F,109,860,128723
23053,66,M,66,443,727921
23054,30,M,81,388,384464
23055,34,F,98,790,613408
23056,59,F,47,743,190462
23057,56,F,46,467,478416
23058,54,F,89,716,705158
23059,44,F,112,786,144059
23060,38,F,75,302,788047
23061,36,M,44,312,576930
23062,61,F,9,504,571983
23063,57,M,71,325,769156
23064,61,M,11,461,770629
23065,45,F,115,588,643547
23066,28,M,56,642,676594
23067,44,F,4,512,418850
23068,40,F,37,594,621007
23069,68,F,90,473,730000
23070,50,F,117,758,541968
23071,40,M,34,764,276899
23072,38,M,80,853,637594
23073,24,F,105,428,459920
23074,68,M,47,622,897282
23075,56,F,30,779,705567
23076,26,F,118,788,219499
23077,23,F,46,409,761478
23078,38,F,80,737,425542
23079,67,F,70,408,250765
23080,60,M,33,319,705416
23081,38,M,50,415,379883
23082,43,M,15,552,664772
23083,55,F,20,544,395728
23084,26,F,76,419,603470
23085,46,M,88,501,626752
23086,41,M,40,750,460183
23087,44,F,32,685,128206
23088,35,F,105,411,407530
23089,47,F,97,862,629432
23090,52,F,112,534,297425
23091,32,M,110,832,437584
23092,25,M,12,488,510333
23093,27,F,15,315,551217
23094,42,M,59,849,365712
23095,47,M,60,571,364351
23096,35,F,72,542,131578
23097,59,M,4,738,804579
23098,65,F,27,691,292905
23099,55,M,101,815,523406
23100,46,F,58,736,169671
23101,43,F,53,542,442119
23102,33,M,78,413,452747
23103,46,F,39,771,294171
23104,23,F,15,527,174085
23105,49,F,19,386,439780
23106,22,F,117,517,142842
23107,48,M,14,357,538622
23108,43,F,71,575,882642
23109,56,M,6,884,556032
23110,69,M,34,600,509460
23111,26,M,88,314,465434
23112,31,F,25,429,856524
23113,58,M,41,730,407127
23114,54,F,89,896,321712
23115,37,F,50,628,787117
23116,23,F,111,596,279154
23117,64,M,79,465,879202
23118,66,F,42,539,391030
23119,54,M,67,351,682901
23120,42,F,100,420,440119
23121,49,F,66,349,585806
23122,49,M,22,575,539656
23123,25,F,28,897,483969
23124,30,F,96,828,397617
23125,30,M,103,361,295928
23126,29,M,89,362,595458
23127,41,M,1,668,433436
23128,33,M,44,692,120787
23129,30,M,23,716,617607
23130,58,F,5,422,449143
23131,31,F,112,499,793343
23132,24,M,99,418,157935
23133,66,M,75,629,324827
23134,51,F,15,501,498394
23135,69,M,69,777,251793
23136,54,F,102,812,210615
23137,62,M,4,702,574136
23138,55,F,44,668,424781
23139,59,F,74,892,627012
23140,59,M,73,359,528294
23141,53,M,33,618,443559
23142,28,F,60,348,866474
23143,52,F,106,630,853140
23144,53,M,70,782,573416
23145,28,M,46,359,415991
23146,66,F,27,839,241439
23147,34,F,107,888,292083
23148,54,F,28,479,767139
23149,28,M,46,891,566730
23150,62,M,107,609,258898
23151,27,M,34,461,347286
23152,33,M,29,827,797221
23153,41,M,96,639,824267
23154,67,F,55,590,522301
23155,52,F,57,335,750860
23156,31,M,22,892,517627
23157,34,F,15,386,317816
23158,31,F,27,334,712815
23159,22,F,74,482,572848
23160,54,F,89,620,186667
23161,64,F,60,426,508786
23162,67,M,75,805,769148
23163,37,F,72,302,309207
23164,34,M,21,856,644937
23165,45,M,72,478,587117
23166,68,F,37,378,283530
23167,47,F,24,397,856146
23168,28,F,110,324,724329
23169,37,F,48,380,532177
23170,25,M,23,866,637509
23171,32,F,117,499,703420
23172,58,M,88,365,838104
23173,38,M,13,450,730501
23174,46,F,118,349,548465
23175,51,M,103,888,416481
23176,57,M,59,693,873491
23177,26,M,5,590,158199
23178,61,F,15,532,695037
23179,35,M,24,641,798020
23180,62,F,75,752,120635
23181,69,M,56,369,289868
23182,46,M,81,695,474625
23183,32,F,8,898,172380
23184,61,M,106,476,238726
23185,67,F,88,406,806137
23186,34,M,119,346,294999
23187,21,M,102,445,744248
23188,37,F,91,835,880247
23189,53,M,42,569,410709
23190,49,F,115,337,446233
23191,65,M,7,340,704158
23192,51,F,116,845,515096
23193,28,M,24,367,654466
23194,50,F,27,501,405498
23195,33,F,101,622,602387
23196,36,F,109,850,487433
23197,22,M,3,712,570641
23198,65,F,86,597,411296
23199,38,M,48,899,239142
23200,55,F,102,647,387102
23201,65,F,22,650,208190
23202,39,F,40,830,309173
23203,33,M,48,456,167044
23204,24,F,49,514,695251
23205,39,M,29,509,630461
23206,45,F,74,850,207328
23207,58,F,17,464,326102
23208,51,F,106,440,212094
23209,56,M,7,700,176007
23210,24,F,43,600,131067
23211,59,M,35,846,554543
23212,27,F,40,700,508041
23213,36,M,67,758,476024
23214,68,M,77,376,263793
23215,25,F,6,781,546153
23216,67,F,81,383,651161
23217,43,M,2,719,411635
23218,56,M,39,330,228689
23219,52,M,102,829,277038
23220,44,F,33,519,226185
23221,45,M,106,833,296233
23222,65,F,23,733,210892
23223,48,F,116,527,439663
23224,39,M,33,627,844206
23225,27,M,89,705,346542
23226,64,M,78,430,217011
23227,61,M,99,806,822797
23228,37,M,30,728,150197
23229,22,M,9,500,813014
23230,36,M,94,424,615693
23231,59,F,71,788,529190
23232,38,M,62,352,768546
23233,59,M,72,891,186574
23234,21,M,71,854,510290
23235,23,F,106,445,298652
23236,41,F,91,466,427118
23237,50,M,25,330,367906
23238,31,F,47,345,341595
23239,42,M,51,556,464882
23240,67,M,88,428,321163
23241,45,M,28,857,521714
23242,23,F,98,643,154679
23243,50,F,116,738,465770
23244,44,F,74,611,266409
23245,65,F,36,889,517226
23246,56,F,79,834,804241
23247,43,F,61,859,778356
23248,28,M,102,489,374748
23249,24,F,67,435,310383
23250,59,M,76,621,248190
23251,63,F,33,816,899387
23252,51,M,62,593,224154
23253,49,M,26,547,570397
23254,56,F,64,431,776939
23255,33,M,105,466,216782
23256,61,F,55,563,175600
23257,29,M,105,392,623372
23258,41,M,6,648,892942
23259,23,F,67,555,767452
23260,45,M,91,336,746841
23261,45,M,105,777,818390
23262,32,M,14,666,392349
23263,49,F,113,499,783720
23264,31,M,49,870,846747
23265,31,M,50,666,192478
23266,69,F,75,574,833014
23267,46,M,116,622,174136
23268,34,M,115,723,435798
23269,36,F,17,578,759754
23270,30,M,55,443,417767
23271,51,M,60,695,479382
23272,51,F,46,599,445629
23273,56,F,63,771,432228
23274,30,F,48,540,561684
23275,46,M,62,505,774206
23276,40,M,116,615,812488
23277,64,M,16,467,658750
23278,29,M,107,642,121263
23279,35,M,65,698,339793
23280,29,M,48,737,863813
23281,27,M,54,426,432725
23282,46,M,62,494,497431
23283,44,M,6,874,406498
23284,32,M,79,678,797023
23285,40,F,33,610,495656
23286,34,M,71,651,120145
23287,42,F,72,372,553023
23288,36,M,117,746,581845
23289,49,F,42,360,428644
23290,52,F,30,641,703200
23291,39,F,7,877,720444
23292,55,M,40,856,487958
23293,63,M,61,523,892929
23294,52,F,109,630,514581
23295,40,M,14,803,495164
23296,60,F,61,325,846588
23297,40,M,64,457,477428
23298,28,F,55,827,405897
23299,55,F,67,772,141165
23300,62,F,90,771,339132
23301,33,F,44,437,875785
23302,61,F,58,456,563630
23303,26,M,34,427,626540
23304,67,M,94,427,668047
23305,36,F,94,852,537751
23306,25,M,57,599,481219
23307,65,M,29,564,310072
23308,54,F,37,845,473764
23309,26,M,108,637,278784
23310,53,M,89,574,549848
23311,35,F,68,861,750802
23312,35,M,62,636,202303
23313,34,F,1,722,427546
23314,59,F,72,384,624473
23315,25,M,117,827,823990
23316,46,F,52,717,247915
23317,68,M,57,602,217871
23318,37,F,57,593,139483
23319,63,F,66,878,866804
23320,67,F,81,715,149102
23321,36,F,105,471,694792
23322,55,M,61,679,198445
23323,58,M,52,756,471655
23324,43,M,107,313,644529
23325,33,M,49,590,429264
23326,53,M,23,621,501888
23327,49,M,85,684,191119
23328,66,F,93,685,194074
23329,54,M,69,353,661568
23330,54,M,96,431,746101
23331,47,M,21,746,268678
23332,35,M,58,898,813784
23333,29,M,9,466,548512
23334,46,M,71,729,303323
23335,23,M,82,690,499046
23336,56,M,79,574,498262
23337,67,F,58,432,382492
23338,25,M,89,393,537182
23339,40,F,48,468,684082
